Paradigm,Order,Class,Lemma,Stem,Subject,Object,Mode,Negation,Form1Surface,Form1Split,Form1Source
VTA,Ind,VTA_aw,mikaw,mikaw,2Sg,3PlProx,Prt,Neg,gimikawaasiibaneg,gi<<mikaw>>aasiibaneg,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,3PlObv,3PlProx,Prt,Neg,omikaagosiiwaabane',o<<mikaa>>gosiiwaabane',GUESS
VTA,Ind,VTA_aw,mikaw,mikaw,3SgObv,3PlProx,Prt,Neg,omikaagosiiwaabanen,o<<mikaa>>gosiiwaabanen,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,Excl,3PlProx,Prt,Neg,nimikawaasiwaanaabaneg,ni<<mikaw>>aasiwaanaabaneg,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,Incl,3PlProx,Prt,Neg,gimikawaasiwaanaabaneg,gi<<mikaw>>aasiwaanaabaneg,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,X,3PlProx,Prt,Neg,mikawaasiibaneg,<<mikaw>>aasiibaneg,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,0Pl,3PlProx,Prt,Pos,omikaagonaawaabanen,o<<mikaa>>gonaawaabanen,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,0Sg,3PlProx,Prt,Pos,omikaagonaawaaban,o<<mikaa>>gonaawaaban,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,1Sg,3PlProx,Prt,Pos,nimikawaabaneg,ni<<mikaw>>aabaneg,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,2Pl,3PlProx,Prt,Pos,gimikawaawaabaneg,gi<<mikaw>>aawaabaneg,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,2Sg,3PlProx,Prt,Pos,gimikawaabaneg,gi<<mikaw>>aabaneg,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,3PlObv,3PlProx,Prt,Pos,omikaagowaabane',o<<mikaa>>gowaabane',GUESS
VTA,Ind,VTA_aw,mikaw,mikaw,3SgObv,3PlProx,Prt,Pos,omikaagowaabanen,o<<mikaa>>gowaabanen,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,Excl,3PlProx,Prt,Pos,nimikawaanaabaneg,ni<<mikaw>>aanaabaneg,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,Incl,3PlProx,Prt,Pos,gimikawaanaabaneg,gi<<mikaw>>aanaabaneg,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,X,3PlProx,Prt,Pos,mikawaabaneg,<<mikaw>>aabaneg,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,1Sg,3SgObv,Dub,Neg,nimikawimaasiidogenan,ni<<mikaw>>imaasiidogenan,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,2Pl,3SgObv,Dub,Neg,gimikawimaasiwaawaadogenan,gi<<mikaw>>imaasiwaawaadogenan,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,2Sg,3SgObv,Dub,Neg,gimikawimaasiidogenan,gi<<mikaw>>imaasiidogenan,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,3PlProx,3SgObv,Dub,Neg,omikawaasiwaawaadogenan,o<<mikaw>>aasiwaawaadogenan,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,3SgProx,3SgObv,Dub,Neg,omikawaasiidogenan,o<<mikaw>>aasiidogenan,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,Excl,3SgObv,Dub,Neg,nimikawimaasiwaanaadogenan,ni<<mikaw>>imaasiwaanaadogenan,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,Incl,3SgObv,Dub,Neg,gimikawimaasiwaanaadogenan,gi<<mikaw>>imaasiwaanaadogenan,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,X,3SgObv,Dub,Neg,mikawimaasiidogenan,<<mikaw>>imaasiidogenan,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,1Sg,3SgObv,Dub,Pos,nimikawimaadogenan,ni<<mikaw>>imaadogenan,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,2Pl,3SgObv,Dub,Pos,gimikawimaawaadogenan,gi<<mikaw>>imaawaadogenan,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,2Sg,3SgObv,Dub,Pos,gimikawimaadogenan,gi<<mikaw>>imaadogenan,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,3PlProx,3SgObv,Dub,Pos,omikawaawaadogenan,o<<mikaw>>aawaadogenan,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,3SgProx,3SgObv,Dub,Pos,omikawaadogenan,o<<mikaw>>aadogenan,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,Excl,3SgObv,Dub,Pos,nimikawimaanaadogenan,ni<<mikaw>>imaanaadogenan,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,Incl,3SgObv,Dub,Pos,gimikawimaanaadogenan,gi<<mikaw>>imaanaadogenan,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,X,3SgObv,Dub,Pos,mikawimaadogenan,<<mikaw>>imaadogenan,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,1Sg,3SgObv,Neu,Neg,nimikawimaasiin,ni<<mikaw>>imaasiin,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,2Pl,3SgObv,Neu,Neg,gimikawimaasiwaawaan,gi<<mikaw>>imaasiwaawaan,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,2Sg,3SgObv,Neu,Neg,gimikawimaasiin,gi<<mikaw>>imaasiin,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,3PlProx,3SgObv,Neu,Neg,omikawaasiwaawaan,o<<mikaw>>aasiwaawaan,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,3SgProx,3SgObv,Neu,Neg,omikawaasiin,o<<mikaw>>aasiin,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,Excl,3SgObv,Neu,Neg,nimikawimaasiwaanaan,ni<<mikaw>>imaasiwaanaan,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,Incl,3SgObv,Neu,Neg,gimikawimaasiwaanaan,gi<<mikaw>>imaasiwaanaan,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,X,3SgObv,Neu,Neg,mikawimaasiiwan,<<mikaw>>imaasiiwan,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,1Sg,3SgObv,Neu,Pos,nimikawimaan,ni<<mikaw>>imaan,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,2Pl,3SgObv,Neu,Pos,gimikawimaawaan,gi<<mikaw>>imaawaan,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,2Sg,3SgObv,Neu,Pos,gimikawimaan,gi<<mikaw>>imaan,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,3PlProx,3SgObv,Neu,Pos,omikawaawaan,o<<mikaw>>aawaan,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,3SgProx,3SgObv,Neu,Pos,omikawaan,o<<mikaw>>aan,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,Excl,3SgObv,Neu,Pos,nimikawimaanaan,ni<<mikaw>>imaanaan,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,Incl,3SgObv,Neu,Pos,gimikawimaanaan,gi<<mikaw>>imaanaan,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,X,3SgObv,Neu,Pos,mikawimaawan,<<mikaw>>imaawan,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,1Sg,3SgObv,Prt,Neg,nimikawimaasiibanen,ni<<mikaw>>imaasiibanen,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,2Pl,3SgObv,Prt,Neg,gimikawimaasiwaawaabanen,gi<<mikaw>>imaasiwaawaabanen,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,2Sg,3SgObv,Prt,Neg,gimikawimaasiibanen,gi<<mikaw>>imaasiibanen,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,3PlProx,3SgObv,Prt,Neg,omikawaasiwaawaabanen,o<<mikaw>>aasiwaawaabanen,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,3SgProx,3SgObv,Prt,Neg,omikawaasiibanen,o<<mikaw>>aasiibanen,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,Excl,3SgObv,Prt,Neg,nimikawimaasiwaanaabanen,ni<<mikaw>>imaasiwaanaabanen,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,Incl,3SgObv,Prt,Neg,gimikawimaasiwaanaabanen,gi<<mikaw>>imaasiwaanaabanen,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,X,3SgObv,Prt,Neg,mikawimaasiibanen,<<mikaw>>imaasiibanen,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,1Sg,3SgObv,Prt,Pos,nimikawimaabanen,ni<<mikaw>>imaabanen,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,2Pl,3SgObv,Prt,Pos,gimikawimaawaabanen,gi<<mikaw>>imaawaabanen,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,2Sg,3SgObv,Prt,Pos,gimikawimaabanen,gi<<mikaw>>imaabanen,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,3PlProx,3SgObv,Prt,Pos,omikawaawaabanen,o<<mikaw>>aawaabanen,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,3SgProx,3SgObv,Prt,Pos,omikawaabanen,o<<mikaw>>aabanen,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,Excl,3SgObv,Prt,Pos,nimikawimaanaabanen,ni<<mikaw>>imaanaabanen,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,Incl,3SgObv,Prt,Pos,gimikawimaanaabanen,gi<<mikaw>>imaanaabanen,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,X,3SgObv,Prt,Pos,mikawimaabanen,<<mikaw>>imaabanen,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,0Pl,3SgObv/3PlObv,Dub,Neg,omikaagosiininaadogenan,o<<mikaa>>gosiininaadogenan,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,0Sg,3SgObv/3PlObv,Dub,Neg,omikaagosiininaadog,o<<mikaa>>gosiininaadog,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,0Pl,3SgObv/3PlObv,Dub,Pos,omikaagoninaadogenan,o<<mikaa>>goninaadogenan,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,0Sg,3SgObv/3PlObv,Dub,Pos,omikaagoninaadog,o<<mikaa>>goninaadog,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,0Pl,3SgObv/3PlObv,Neu,Neg,omikaagosiinini,o<<mikaa>>gosiininiw,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,0Sg,3SgObv/3PlObv,Neu,Neg,omikaagosiinini,o<<mikaa>>gosiininiw,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,0Pl,3SgObv/3PlObv,Neu,Pos,omikaagonini,o<<mikaa>>goniniw,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,0Sg,3SgObv/3PlObv,Neu,Pos,omikaagonini,o<<mikaa>>goniniw,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,0Pl,3SgObv/3PlObv,Prt,Neg,omikaagosiininaabanen,o<<mikaa>>gosiininaabanen,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,0Sg,3SgObv/3PlObv,Prt,Neg,omikaagosiininaaban,o<<mikaa>>gosiininaaban,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,0Pl,3SgObv/3PlObv,Prt,Pos,omikaagoninaabanen,o<<mikaa>>goninaabanen,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,0Sg,3SgObv/3PlObv,Prt,Pos,omikaagoninaaban,o<<mikaa>>goninaaban,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,0Pl,3SgProx,Dub,Neg,omikaagosiinaadogenan,o<<mikaa>>gosiinaadogenan,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,0Sg,3SgProx,Dub,Neg,omikaagosiinaadog,o<<mikaa>>gosiinaadog,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,1Sg,3SgProx,Dub,Neg,nimikawaasiidog,ni<<mikaw>>aasiidog,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,2Pl,3SgProx,Dub,Neg,gimikawaasiwaawaadog,gi<<mikaw>>aasiwaawaadog,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,2Sg,3SgProx,Dub,Neg,gimikawaasiidog,gi<<mikaw>>aasiidog,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,3PlObv,3SgProx,Dub,Neg,omikaagosiidogena',o<<mikaa>>gosiidogena',GUESS
VTA,Ind,VTA_aw,mikaw,mikaw,3SgObv,3SgProx,Dub,Neg,omikaagosiidogenan,o<<mikaa>>gosiidogenan,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,Excl,3SgProx,Dub,Neg,nimikawaasiwaanaadog,ni<<mikaw>>aasiwaanaadog,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,Incl,3SgProx,Dub,Neg,gimikawaasiwaanaadog,gi<<mikaw>>aasiwaanaadog,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,X,3SgProx,Dub,Neg,mikawaasiidog,<<mikaw>>aasiidog,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,0Pl,3SgProx,Dub,Pos,omikaagonaadogenan,o<<mikaa>>gonaadogenan,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,0Sg,3SgProx,Dub,Pos,omikaagonaadog,o<<mikaa>>gonaadog,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,1Sg,3SgProx,Dub,Pos,nimikawaadog,ni<<mikaw>>aadog,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,2Pl,3SgProx,Dub,Pos,gimikawaawaadog,gi<<mikaw>>aawaadog,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,2Sg,3SgProx,Dub,Pos,gimikawaadog,gi<<mikaw>>aadog,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,3PlObv,3SgProx,Dub,Pos,omikaagodogena',o<<mikaa>>godogena',GUESS
VTA,Ind,VTA_aw,mikaw,mikaw,3SgObv,3SgProx,Dub,Pos,omikaagodogenan,o<<mikaa>>godogenan,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,Excl,3SgProx,Dub,Pos,nimikawaanaadog,ni<<mikaw>>aanaadog,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,Incl,3SgProx,Dub,Pos,gimikawaanaadog,gi<<mikaw>>aanaadog,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,X,3SgProx,Dub,Pos,mikawaadog,<<mikaw>>aadog,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,0Pl,3SgProx,Neu,Neg,omikaagosiinan,o<<mikaa>>gosiinan,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,0Sg,3SgProx,Neu,Neg,omikaagosiin,o<<mikaa>>gosiin,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,1Sg,3SgProx,Neu,Neg,nimikawaasiin,ni<<mikaw>>aasiin,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,2Pl,3SgProx,Neu,Neg,gimikawaasiwaawaa,gi<<mikaw>>aasiwaawaa,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,2Sg,3SgProx,Neu,Neg,gimikawaasiin,gi<<mikaw>>aasiin,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,3PlObv,3SgProx,Neu,Neg,omikaagosii',o<<mikaa>>gosii',GUESS
VTA,Ind,VTA_aw,mikaw,mikaw,3SgObv,3SgProx,Neu,Neg,omikaagosiin,o<<mikaa>>gosiin,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,Excl,3SgProx,Neu,Neg,nimikawaasiwaanaan,ni<<mikaw>>aasiwaanaan,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,Incl,3SgProx,Neu,Neg,gimikawaasiwaanaan,gi<<mikaw>>aasiwaanaan,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,X,3SgProx,Neu,Neg,mikawaasiin,<<mikaw>>aasiin,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,0Pl,3SgProx,Neu,Pos,omikaagonan,o<<mikaa>>gonan,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,0Sg,3SgProx,Neu,Pos,omikaagon,o<<mikaa>>gon,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,1Sg,3SgProx,Neu,Pos,nimikawaa,ni<<mikaw>>aa,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,2Pl,3SgProx,Neu,Pos,gimikawaawaa,gi<<mikaw>>aawaa,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,2Sg,3SgProx,Neu,Pos,gimikawaa,gi<<mikaw>>aa,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,3PlObv,3SgProx,Neu,Pos,omikaagoo',o<<mikaa>>goo',GUESS
VTA,Ind,VTA_aw,mikaw,mikaw,3SgObv,3SgProx,Neu,Pos,omikaagoon,o<<mikaa>>goon,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,Excl,3SgProx,Neu,Pos,nimikawaanaan,ni<<mikaw>>aanaan,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,Incl,3SgProx,Neu,Pos,gimikawaanaan,gi<<mikaw>>aanaan,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,X,3SgProx,Neu,Pos,mikawaa,<<mikaw>>aa,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,0Pl,3SgProx,Prt,Neg,omikaagosiinaabanen,o<<mikaa>>gosiinaabanen,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,0Sg,3SgProx,Prt,Neg,omikaagosiinaaban,o<<mikaa>>gosiinaaban,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,1Sg,3SgProx,Prt,Neg,nimikawaasiiban,ni<<mikaw>>aasiiban,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,2Pl,3SgProx,Prt,Neg,gimikawaasiwaawaaban,gi<<mikaw>>aasiwaawaaban,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,2Sg,3SgProx,Prt,Neg,gimikawaasiiban,gi<<mikaw>>aasiiban,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,3PlObv,3SgProx,Prt,Neg,omikaagosiibane',o<<mikaa>>gosiibane',GUESS
VTA,Ind,VTA_aw,mikaw,mikaw,3SgObv,3SgProx,Prt,Neg,omikaagosiibanen,o<<mikaa>>gosiibanen,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,Excl,3SgProx,Prt,Neg,nimikawaasiwaanaaban,ni<<mikaw>>aasiwaanaaban,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,Incl,3SgProx,Prt,Neg,gimikawaasiwaanaaban,gi<<mikaw>>aasiwaanaaban,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,X,3SgProx,Prt,Neg,mikawaasiiban,<<mikaw>>aasiiban,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,0Pl,3SgProx,Prt,Pos,omikaagonaabanen,o<<mikaa>>gonaabanen,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,0Sg,3SgProx,Prt,Pos,omikaagonaaban,o<<mikaa>>gonaaban,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,1Sg,3SgProx,Prt,Pos,nimikawaaban,ni<<mikaw>>aaban,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,2Pl,3SgProx,Prt,Pos,gimikawaawaaban,gi<<mikaw>>aawaaban,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,2Sg,3SgProx,Prt,Pos,gimikawaaban,gi<<mikaw>>aaban,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,3PlObv,3SgProx,Prt,Pos,omikaagobane',o<<mikaa>>gobane',GUESS
VTA,Ind,VTA_aw,mikaw,mikaw,3SgObv,3SgProx,Prt,Pos,omikaagobanen,o<<mikaa>>gobanen,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,Excl,3SgProx,Prt,Pos,nimikawaanaaban,ni<<mikaw>>aanaaban,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,Incl,3SgProx,Prt,Pos,gimikawaanaaban,gi<<mikaw>>aanaaban,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,X,3SgProx,Prt,Pos,mikawaaban,<<mikaw>>aaban,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,0Pl,Excl,Dub,Neg,nimikaagosiiminaadogenan,ni<<mikaa>>gosiiminaadogenan,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,0Sg,Excl,Dub,Neg,nimikaagosiiminaadog,ni<<mikaa>>gosiiminaadog,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,2Pl,Excl,Dub,Neg,gimikawisiiminaadog,gi<<mikaw>>i1siiminaadog,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,2Sg,Excl,Dub,Neg,gimikawisiiminaadog,gi<<mikaw>>i1siiminaadog,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,3PlProx,Excl,Dub,Neg,nimikaagosiinaadogenag,ni<<mikaa>>gosiinaadogenag,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,3SgProx,Excl,Dub,Neg,nimikaagosiinaadog,ni<<mikaa>>gosiinaadog,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,X,Excl,Dub,Neg,nimikaagoosiiminaadog,ni<<mikaa>>goosiiminaadog,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,0Pl,Excl,Dub,Pos,nimikaagominaadogenan,ni<<mikaa>>gominaadogenan,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,0Sg,Excl,Dub,Pos,nimikaagominaadog,ni<<mikaa>>gominaadog,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,2Pl,Excl,Dub,Pos,gimikawiminaadog,gi<<mikaw>>i1minaadog,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,2Sg,Excl,Dub,Pos,gimikawiminaadog,gi<<mikaw>>i1minaadog,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,3PlProx,Excl,Dub,Pos,nimikaagonaadogenag,ni<<mikaa>>gonaadogenag,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,3SgProx,Excl,Dub,Pos,nimikaagonaadog,ni<<mikaa>>gonaadog,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,X,Excl,Dub,Pos,nimikaagoominaadog,ni<<mikaa>>goominaadog,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,0Pl,Excl,Neu,Neg,nimikaagosiimin,ni<<mikaa>>gosiimin,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,0Sg,Excl,Neu,Neg,nimikaagosiimin,ni<<mikaa>>gosiimin,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,2Pl,Excl,Neu,Neg,gimikawisiimin,gi<<mikaw>>i1siimin,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,2Sg,Excl,Neu,Neg,gimikawisiimin,gi<<mikaw>>i1siimin,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,3PlProx,Excl,Neu,Neg,nimikaagosiinaanig,ni<<mikaa>>gosiinaanig,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,3SgProx,Excl,Neu,Neg,nimikaagosiinaan,ni<<mikaa>>gosiinaan,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,X,Excl,Neu,Neg,nimikaagoosiimin,ni<<mikaa>>goosiimin,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,0Pl,Excl,Neu,Pos,nimikaagomin,ni<<mikaa>>gomin,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,0Sg,Excl,Neu,Pos,nimikaagomin,ni<<mikaa>>gomin,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,2Pl,Excl,Neu,Pos,gimikawimin,gi<<mikaw>>i1min,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,2Sg,Excl,Neu,Pos,gimikawimin,gi<<mikaw>>i1min,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,3PlProx,Excl,Neu,Pos,nimikaagonaanig,ni<<mikaa>>gonaanig,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,3SgProx,Excl,Neu,Pos,nimikaagonaan,ni<<mikaa>>gonaan,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,X,Excl,Neu,Pos,nimikaagoomin,ni<<mikaa>>goomin,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,0Pl,Excl,Prt,Neg,nimikaagosiiminaabanen,ni<<mikaa>>gosiiminaabanen,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,0Sg,Excl,Prt,Neg,nimikaagosiiminaaban,ni<<mikaa>>gosiiminaaban,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,2Pl,Excl,Prt,Neg,gimikawisiiminaaban,gi<<mikaw>>i1siiminaaban,JRV-Web-ANISH
VTA,Ind,VTA_aw,mikaw,mikaw,2Sg,Excl,Prt,Neg,gimikawisiiminaaban,gi<<mikaw>>i1siiminaaban,JRV-Web-ANISH
