Paradigm,Order,Class,Lemma,Stem,Head,Subject,Object,Mode,Negation,Form1Surface,Form1Split,Form1Source,Form2Surface,Form2Split,Form2Source,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,1SgSubj,3PlProxObj,Dub,Pos,nindadaawenaadogenag,ni<<adaawe>>naadogenag,GUESS,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,1SgSubj,3PlProxObj,DubPrt,Neg,MISSING,,,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,1SgSubj,3PlProxObj,DubPrt,Pos,MISSING,,,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,1SgSubj,3PlProxObj,Neu,Neg,nindadaawesiinag,ni<<adaawe>>siinag,GUESS,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,1SgSubj,3PlProxObj,Neu,Pos,nindadaawenag,ni<<adaawe>>nag,GUESS,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,1SgSubj,3PlProxObj,Prt,Neg,nindadaawesiinaabaniig,ni<<adaawe>>siinaabaniig,GUESS,nindadaawesiinaabaneg,ni<<adaawe>>siinaabaneg,GUESS,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,1SgSubj,3PlProxObj,Prt,Pos,nindadaawenaabaniig,ni<<adaawe>>naabaniig,GUESS,nindadaawenaabaneg,ni<<adaawe>>naabaneg,GUESS,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,2PlSubj,3PlProxObj,Dub,Neg,gidadaawesiinaawaadogenag,gi<<adaawe>>siinaawaadogenag,GUESS,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,2PlSubj,3PlProxObj,Dub,Pos,gidwadaawenaawaadogenag,gidw<<adaawe>>naawaadogenag,GUESS,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,2PlSubj,3PlProxObj,DubPrt,Neg,MISSING,,,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,2PlSubj,3PlProxObj,DubPrt,Pos,MISSING,,,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,2PlSubj,3PlProxObj,Neu,Neg,gidadaawesiinaawaag,gi<<adaawe>>siinaawaag,GUESS,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,2PlSubj,3PlProxObj,Neu,Pos,gidadaawenaawaag,gi<<adaawe>>naawaag,GUESS,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,2PlSubj,3PlProxObj,Prt,Neg,gidadaawesiinaawaabaniig,gi<<adaawe>>siinaawaabaniig,GUESS,gidadaawesiinaawaabaneg,gi<<adaawe>>siinaawaabaneg,GUESS,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,2PlSubj,3PlProxObj,Prt,Pos,gidadaawenaawaabaniig,gi<<adaawe>>naawaabaniig,GUESS,gidadaawenaawaabaneg,gi<<adaawe>>naawaabaneg,GUESS,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,2SgSubj,3PlProxObj,Dub,Neg,gidadaawesiinaadogenag,gi<<adaawe>>siinaadogenag,GUESS,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,2SgSubj,3PlProxObj,Dub,Pos,gidadaawenaadogenag,gi<<adaawe>>naadogenag,GUESS,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,2SgSubj,3PlProxObj,DubPrt,Neg,MISSING,,,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,2SgSubj,3PlProxObj,DubPrt,Pos,MISSING,,,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,2SgSubj,3PlProxObj,Neu,Neg,gidadaawesiinag,gi<<adaawe>>siinag,GUESS,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,2SgSubj,3PlProxObj,Neu,Pos,gidadaawenag,gi<<adaawe>>nag,GUESS,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,2SgSubj,3PlProxObj,Prt,Neg,gidadaawesiinaabaniig,gi<<adaawe>>siinaabaniig,GUESS,gidadaawesiinaabaneg,gi<<adaawe>>siinaabaneg,GUESS,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,2SgSubj,3PlProxObj,Prt,Pos,gidadaawenaabaniig,gi<<adaawe>>naabaniig,GUESS,gidadaawenaabaneg,gi<<adaawe>>naabaneg,GUESS,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,3PlProxSubj,3PlObvObj,Dub,Neg,MISSING,,,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,3PlProxSubj,3PlObvObj,Dub,Pos,MISSING,,,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,3PlProxSubj,3PlObvObj,DubPrt,Neg,MISSING,,,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,3PlProxSubj,3PlObvObj,DubPrt,Pos,MISSING,,,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,3PlProxSubj,3PlObvObj,Neu,Neg,MISSING,,,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,3PlProxSubj,3PlObvObj,Neu,Pos,MISSING,,,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,3PlProxSubj,3PlObvObj,Prt,Neg,MISSING,,,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,3PlProxSubj,3PlObvObj,Prt,Pos,MISSING,,,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,3SgProxSubj,3PlObvObj,Dub,Neg,MISSING,,,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,3SgProxSubj,3PlObvObj,Dub,Pos,MISSING,,,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,3SgProxSubj,3PlObvObj,DubPrt,Neg,MISSING,,,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,3SgProxSubj,3PlObvObj,DubPrt,Pos,MISSING,,,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,3SgProxSubj,3PlObvObj,Neu,Neg,MISSING,,,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,3SgProxSubj,3PlObvObj,Neu,Pos,MISSING,,,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,3SgProxSubj,3PlObvObj,Prt,Neg,MISSING,,,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,3SgProxSubj,3PlObvObj,Prt,Pos,MISSING,,,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,ExclSubj,3PlProxObj,Dub,Neg,nindadaawesiiminaadogenag,ni<<adaawe>>siiminaadogenag,GUESS,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,ExclSubj,3PlProxObj,Dub,Pos,nindadaaweminaadogenag,ni<<adaawe>>minaadogenag,GUESS,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,ExclSubj,3PlProxObj,DubPrt,Neg,MISSING,,,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,ExclSubj,3PlProxObj,DubPrt,Pos,MISSING,,,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,ExclSubj,3PlProxObj,Neu,Neg,nindadaawesiimin,ni<<adaawe>>siimin,GUESS,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,ExclSubj,3PlProxObj,Neu,Pos,nindadaawemin,ni<<adaawe>>min,GUESS,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,ExclSubj,3PlProxObj,Prt,Neg,nindadaawesiiminaabaniig,ni<<adaawe>>siiminaabaniig,GUESS,nindadaawesiiminaabanien,ni<<adaawe>>siiminaabanien,GUESS,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,ExclSubj,3PlProxObj,Prt,Pos,nindadaaweminaabaniig,ni<<adaawe>>minaabaniig,GUESS,nindadaaweminaabaneg,ni<<adaawe>>minaabaneg,GUESS,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,InclSubj,3PlProxObj,Dub,Neg,gidadaawesiiminaadogenag,gi<<adaawe>>siiminaadogenag,GUESS,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,InclSubj,3PlProxObj,Dub,Pos,gidadaaweminaadogenag,gi<<adaawe>>minaadogenag,GUESS,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,InclSubj,3PlProxObj,DubPrt,Neg,MISSING,,,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,InclSubj,3PlProxObj,DubPrt,Pos,MISSING,,,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,InclSubj,3PlProxObj,Neu,Neg,gidadaawesiimin,gi<<adaawe>>siimin,GUESS,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,InclSubj,3PlProxObj,Neu,Pos,gidadaawemin,gi<<adaawe>>min,GUESS,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,InclSubj,3PlProxObj,Prt,Neg,gidadaawesiiminaabaniig,gi<<adaawe>>siiminaabaniig,GUESS,gidadaawesiiminaabaneg,gi<<adaawe>>siiminaabaneg,GUESS,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,InclSubj,3PlProxObj,Prt,Pos,gidadaaweminaabaniig,gi<<adaawe>>minaabaniig,GUESS,gidadaaweminaabaneg,gi<<adaawe>>minaabaneg,GUESS,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,XSubj,3PlProxObj,Dub,Neg,MISSING,,,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,XSubj,3PlProxObj,Dub,Pos,MISSING,,,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,XSubj,3PlProxObj,DubPrt,Neg,MISSING,,,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,XSubj,3PlProxObj,DubPrt,Pos,MISSING,,,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,XSubj,3PlProxObj,Neu,Neg,MISSING,,,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,XSubj,3PlProxObj,Neu,Pos,MISSING,,,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,XSubj,3PlProxObj,Prt,Neg,MISSING,,,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,XSubj,3PlProxObj,Prt,Pos,MISSING,,,,,,,,
