Paradigm,Order,Class,Lemma,Stem,Head,Subject,Object,Mode,Negation,Form1Surface,Form1Split,Form1Source
VTA,Pcp,VTA_n,miizh,miin1,3SgProxHead,1SgSubj,3SgProxObj,Prt,Pos,maanagiban,<ChCnj><<miin>>agiban,GUESS
VTA,Pcp,VTA_aw,mikaw,mikaw,3SgProxHead,1SgSubj,3SgProxObj,Dub,Neg,mekawaasiwaawagen,<ChCnj><<mikaw>>aasiwaawagen,GUESS
VTA,Pcp,VTA_aw,mikaw,mikaw,3SgProxHead,1SgSubj,3SgProxObj,Dub,Pos,mekawaawagen,<ChCnj><<mikaw>>aawagen,GUESS
VTA,Pcp,VTA_aw,mikaw,mikaw,3SgProxHead,1SgSubj,3SgProxObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_aw,mikaw,mikaw,3SgProxHead,1SgSubj,3SgProxObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_aw,mikaw,mikaw,3SgProxHead,1SgSubj,3SgProxObj,Neu,Neg,mekawaasiwag,<ChCnj><<mikaw>>aasiwag,GUESS
VTA,Pcp,VTA_aw,mikaw,mikaw,3SgProxHead,1SgSubj,3SgProxObj,Neu,Pos,mekawag,<ChCnj><<mikaw>>ag,GUESS
VTA,Pcp,VTA_aw,mikaw,mikaw,3SgProxHead,1SgSubj,3SgProxObj,Prt,Neg,mekawaasiwagiban,<ChCnj><<mikaw>>aasiwagiban,GUESS
VTA,Pcp,VTA_aw,mikaw,mikaw,3SgProxHead,1SgSubj,3SgProxObj,Prt,Pos,mekawagiban,<ChCnj><<mikaw>>agiban,GUESS
VTA,Pcp,VTA_Cw,mizho,mizhw1,3SgProxHead,1SgSubj,3SgProxObj,Dub,Neg,mezhwaasiwaawagen,<ChCnj><<mizhw>>aasiwaawagen,GUESS
VTA,Pcp,VTA_Cw,mizho,mizhw1,3SgProxHead,1SgSubj,3SgProxObj,Dub,Pos,mezhwaawagen,<ChCnj><<mizhw>>aawagen,GUESS
VTA,Pcp,VTA_Cw,mizho,mizhw1,3SgProxHead,1SgSubj,3SgProxObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_Cw,mizho,mizhw1,3SgProxHead,1SgSubj,3SgProxObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_Cw,mizho,mizhw1,3SgProxHead,1SgSubj,3SgProxObj,Neu,Neg,mezhwaasiwag,<ChCnj><<mizhw>>aasiwag,GUESS
VTA,Pcp,VTA_Cw,mizho,mizhw1,3SgProxHead,1SgSubj,3SgProxObj,Neu,Pos,mezhwag,<ChCnj><<mizhw>>ag,GUESS
VTA,Pcp,VTA_Cw,mizho,mizhw1,3SgProxHead,1SgSubj,3SgProxObj,Prt,Neg,mezhwaasiwagiban,<ChCnj><<mizhw>>aasiwagiban,GUESS
VTA,Pcp,VTA_Cw,mizho,mizhw1,3SgProxHead,1SgSubj,3SgProxObj,Prt,Pos,mezhwagiban,<ChCnj><<mizhw>>agiban,GUESS
VTA,Pcp,VTA_C,waabam,waabam,3SgProxHead,1SgSubj,3SgProxObj,Dub,Neg,wayaabamaasiwaawagen,<ChCnj><<waabam>>aasiwaawagen,GUESS
VTA,Pcp,VTA_C,waabam,waabam,3SgProxHead,1SgSubj,3SgProxObj,Dub,Pos,wayaabamaawagen,<ChCnj><<waabam>>aawagen,GUESS
VTA,Pcp,VTA_C,waabam,waabam,3SgProxHead,1SgSubj,3SgProxObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_C,waabam,waabam,3SgProxHead,1SgSubj,3SgProxObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_C,waabam,waabam,3SgProxHead,1SgSubj,3SgProxObj,Neu,Neg,wayaabamaasiwag,<ChCnj><<waabam>>aasiwag,GUESS
VTA,Pcp,VTA_C,waabam,waabam,3SgProxHead,1SgSubj,3SgProxObj,Neu,Pos,wayaabamag,<ChCnj><<waabam>>ag,GUESS
VTA,Pcp,VTA_C,waabam,waabam,3SgProxHead,1SgSubj,3SgProxObj,Prt,Neg,wayaabamaasiwagiban,<ChCnj><<waabam>>aasiwagiban,GUESS
VTA,Pcp,VTA_C,waabam,waabam,3SgProxHead,1SgSubj,3SgProxObj,Prt,Pos,wayaabamagiban,<ChCnj><<waabam>>agiban,GUESS
VTA,Pcp,VTA_s,mawadish,mawadis1,3SgProxHead,2PlSubj,3SgProxObj,Dub,Neg,mewadisaasiwaawegwen,<ChCnj><<mawadis>>aasiwaawegwen,GUESS
VTA,Pcp,VTA_s,mawadish,mawadis1,3SgProxHead,2PlSubj,3SgProxObj,Dub,Pos,mewadisaawegwen,<ChCnj><<mawadis>>aawegwen,GUESS
VTA,Pcp,VTA_s,mawadish,mawadis1,3SgProxHead,2PlSubj,3SgProxObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_s,mawadish,mawadis1,3SgProxHead,2PlSubj,3SgProxObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_s,mawadish,mawadis1,3SgProxHead,2PlSubj,3SgProxObj,Neu,Neg,mewadisaasiweg,<ChCnj><<mawadis>>aasiweg,GUESS
VTA,Pcp,VTA_s,mawadish,mawadis1,3SgProxHead,2PlSubj,3SgProxObj,Neu,Pos,mewadiseg,<ChCnj><<mawadis>>eg,GUESS
VTA,Pcp,VTA_s,mawadish,mawadis1,3SgProxHead,2PlSubj,3SgProxObj,Prt,Neg,mewadisaasiwegiban,<ChCnj><<mawadis>>aasiwegiban,GUESS
VTA,Pcp,VTA_s,mawadish,mawadis1,3SgProxHead,2PlSubj,3SgProxObj,Prt,Pos,mewadisegiban,<ChCnj><<mawadis>>egiban,GUESS
VTA,Pcp,VTA_n,miizh,miin1,3SgProxHead,2PlSubj,3SgProxObj,Dub,Neg,maanaasiwaawegwen,<ChCnj><<miin>>aasiwaawegwen,GUESS
VTA,Pcp,VTA_n,miizh,miin1,3SgProxHead,2PlSubj,3SgProxObj,Dub,Pos,maanaawegwen,<ChCnj><<miin>>aawegwen,GUESS
VTA,Pcp,VTA_n,miizh,miin1,3SgProxHead,2PlSubj,3SgProxObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_n,miizh,miin1,3SgProxHead,2PlSubj,3SgProxObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_n,miizh,miin1,3SgProxHead,2PlSubj,3SgProxObj,Neu,Neg,maanaasiweg,<ChCnj><<miin>>aasiweg,GUESS
VTA,Pcp,VTA_n,miizh,miin1,3SgProxHead,2PlSubj,3SgProxObj,Neu,Pos,maaneg,<ChCnj><<miin>>eg,GUESS
VTA,Pcp,VTA_n,miizh,miin1,3SgProxHead,2PlSubj,3SgProxObj,Prt,Neg,maanaasiwegiban,<ChCnj><<miin>>aasiwegiban,GUESS
VTA,Pcp,VTA_n,miizh,miin1,3SgProxHead,2PlSubj,3SgProxObj,Prt,Pos,maanegiban,<ChCnj><<miin>>egiban,GUESS
VTA,Pcp,VTA_aw,mikaw,mikaw,3SgProxHead,2PlSubj,3SgProxObj,Dub,Neg,mekawaasiwaawegwen,<ChCnj><<mikaw>>aasiwaawegwen,GUESS
VTA,Pcp,VTA_aw,mikaw,mikaw,3SgProxHead,2PlSubj,3SgProxObj,Dub,Pos,mekawaawegwen,<ChCnj><<mikaw>>aawegwen,GUESS
VTA,Pcp,VTA_aw,mikaw,mikaw,3SgProxHead,2PlSubj,3SgProxObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_aw,mikaw,mikaw,3SgProxHead,2PlSubj,3SgProxObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_aw,mikaw,mikaw,3SgProxHead,2PlSubj,3SgProxObj,Neu,Neg,mekawaasiweg,<ChCnj><<mikaw>>aasiweg,GUESS
VTA,Pcp,VTA_aw,mikaw,mikaw,3SgProxHead,2PlSubj,3SgProxObj,Neu,Pos,mekaweg,<ChCnj><<mikaw>>eg,GUESS
VTA,Pcp,VTA_aw,mikaw,mikaw,3SgProxHead,2PlSubj,3SgProxObj,Prt,Neg,mekawaasiwegiban,<ChCnj><<mikaw>>aasiwegiban,GUESS
VTA,Pcp,VTA_aw,mikaw,mikaw,3SgProxHead,2PlSubj,3SgProxObj,Prt,Pos,mekawegiban,<ChCnj><<mikaw>>egiban,GUESS
VTA,Pcp,VTA_Cw,mizho,mizhw1,3SgProxHead,2PlSubj,3SgProxObj,Dub,Neg,mezhwaasiwaawegwen,<ChCnj><<mizhw>>aasiwaawegwen,GUESS
VTA,Pcp,VTA_Cw,mizho,mizhw1,3SgProxHead,2PlSubj,3SgProxObj,Dub,Pos,mezhwaawegwen,<ChCnj><<mizhw>>aawegwen,GUESS
VTA,Pcp,VTA_Cw,mizho,mizhw1,3SgProxHead,2PlSubj,3SgProxObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_Cw,mizho,mizhw1,3SgProxHead,2PlSubj,3SgProxObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_Cw,mizho,mizhw1,3SgProxHead,2PlSubj,3SgProxObj,Neu,Neg,mezhwaasiweg,<ChCnj><<mizhw>>aasiweg,GUESS
VTA,Pcp,VTA_Cw,mizho,mizhw1,3SgProxHead,2PlSubj,3SgProxObj,Neu,Pos,mezhweg,<ChCnj><<mizhw>>eg,GUESS
VTA,Pcp,VTA_Cw,mizho,mizhw1,3SgProxHead,2PlSubj,3SgProxObj,Prt,Neg,mezhwaasiwegiban,<ChCnj><<mizhw>>aasiwegiban,GUESS
VTA,Pcp,VTA_Cw,mizho,mizhw1,3SgProxHead,2PlSubj,3SgProxObj,Prt,Pos,mezhwegiban,<ChCnj><<mizhw>>egiban,GUESS
VTA,Pcp,VTA_C,waabam,waabam,3SgProxHead,2PlSubj,3SgProxObj,Dub,Neg,wayaabamaasiwaawegwen,<ChCnj><<waabam>>aasiwaawegwen,GUESS
VTA,Pcp,VTA_C,waabam,waabam,3SgProxHead,2PlSubj,3SgProxObj,Dub,Pos,wayaabamaawegwen,<ChCnj><<waabam>>aawegwen,GUESS
VTA,Pcp,VTA_C,waabam,waabam,3SgProxHead,2PlSubj,3SgProxObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_C,waabam,waabam,3SgProxHead,2PlSubj,3SgProxObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_C,waabam,waabam,3SgProxHead,2PlSubj,3SgProxObj,Neu,Neg,wayaabamaasiweg,<ChCnj><<waabam>>aasiweg,GUESS
VTA,Pcp,VTA_C,waabam,waabam,3SgProxHead,2PlSubj,3SgProxObj,Neu,Pos,wayaabameg,<ChCnj><<waabam>>eg,GUESS
VTA,Pcp,VTA_C,waabam,waabam,3SgProxHead,2PlSubj,3SgProxObj,Prt,Neg,wayaabamaasiwegiban,<ChCnj><<waabam>>aasiwegiban,GUESS
VTA,Pcp,VTA_C,waabam,waabam,3SgProxHead,2PlSubj,3SgProxObj,Prt,Pos,wayaabamegiban,<ChCnj><<waabam>>egiban,GUESS
VTA,Pcp,VTA_s,mawadish,mawadis1,3SgProxHead,2SgSubj,3SgProxObj,Dub,Neg,mewadisaasiwaawaden,<ChCnj><<mawadis>>aasiwaawaden,GUESS
VTA,Pcp,VTA_s,mawadish,mawadis1,3SgProxHead,2SgSubj,3SgProxObj,Dub,Pos,mewadisaawaden,<ChCnj><<mawadis>>aawaden,GUESS
VTA,Pcp,VTA_s,mawadish,mawadis1,3SgProxHead,2SgSubj,3SgProxObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_s,mawadish,mawadis1,3SgProxHead,2SgSubj,3SgProxObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_s,mawadish,mawadis1,3SgProxHead,2SgSubj,3SgProxObj,Neu,Neg,mewadisaasiwad,<ChCnj><<mawadis>>aasiwad,GUESS
VTA,Pcp,VTA_s,mawadish,mawadis1,3SgProxHead,2SgSubj,3SgProxObj,Neu,Pos,mewadisad,<ChCnj><<mawadis>>ad,GUESS
VTA,Pcp,VTA_s,mawadish,mawadis1,3SgProxHead,2SgSubj,3SgProxObj,Prt,Neg,mewadisaasiwadiban,<ChCnj><<mawadis>>aasiwadiban,GUESS
VTA,Pcp,VTA_s,mawadish,mawadis1,3SgProxHead,2SgSubj,3SgProxObj,Prt,Pos,mewadisadiban,<ChCnj><<mawadis>>adiban,GUESS
VTA,Pcp,VTA_n,miizh,miin1,3SgProxHead,2SgSubj,3SgProxObj,Dub,Neg,maanaasiwaawaden,<ChCnj><<miin>>aasiwaawaden,GUESS
VTA,Pcp,VTA_n,miizh,miin1,3SgProxHead,2SgSubj,3SgProxObj,Dub,Pos,maanaawaden,<ChCnj><<miin>>aawaden,GUESS
VTA,Pcp,VTA_n,miizh,miin1,3SgProxHead,2SgSubj,3SgProxObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_n,miizh,miin1,3SgProxHead,2SgSubj,3SgProxObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_n,miizh,miin1,3SgProxHead,2SgSubj,3SgProxObj,Neu,Neg,maanaasiwad,<ChCnj><<miin>>aasiwad,GUESS
VTA,Pcp,VTA_n,miizh,miin1,3SgProxHead,2SgSubj,3SgProxObj,Neu,Pos,maanad,<ChCnj><<miin>>ad,GUESS
VTA,Pcp,VTA_n,miizh,miin1,3SgProxHead,2SgSubj,3SgProxObj,Prt,Neg,maanaasiwadiban,<ChCnj><<miin>>aasiwadiban,GUESS
VTA,Pcp,VTA_n,miizh,miin1,3SgProxHead,2SgSubj,3SgProxObj,Prt,Pos,maanadiban,<ChCnj><<miin>>adiban,GUESS
VTA,Pcp,VTA_aw,mikaw,mikaw,3SgProxHead,2SgSubj,3SgProxObj,Dub,Neg,mekawaasiwaawaden,<ChCnj><<mikaw>>aasiwaawaden,GUESS
VTA,Pcp,VTA_aw,mikaw,mikaw,3SgProxHead,2SgSubj,3SgProxObj,Dub,Pos,mekawaawaden,<ChCnj><<mikaw>>aawaden,GUESS
VTA,Pcp,VTA_aw,mikaw,mikaw,3SgProxHead,2SgSubj,3SgProxObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_aw,mikaw,mikaw,3SgProxHead,2SgSubj,3SgProxObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_aw,mikaw,mikaw,3SgProxHead,2SgSubj,3SgProxObj,Neu,Neg,mekawaasiwad,<ChCnj><<mikaw>>aasiwad,GUESS
VTA,Pcp,VTA_aw,mikaw,mikaw,3SgProxHead,2SgSubj,3SgProxObj,Neu,Pos,mekawad,<ChCnj><<mikaw>>ad,GUESS
VTA,Pcp,VTA_aw,mikaw,mikaw,3SgProxHead,2SgSubj,3SgProxObj,Prt,Neg,mekawaasiwadiban,<ChCnj><<mikaw>>aasiwadiban,GUESS
VTA,Pcp,VTA_aw,mikaw,mikaw,3SgProxHead,2SgSubj,3SgProxObj,Prt,Pos,mekawadiban,<ChCnj><<mikaw>>adiban,GUESS
VTA,Pcp,VTA_Cw,mizho,mizhw1,3SgProxHead,2SgSubj,3SgProxObj,Dub,Neg,mezhwaasiwaawaden,<ChCnj><<mizhw>>aasiwaawaden,GUESS
VTA,Pcp,VTA_Cw,mizho,mizhw1,3SgProxHead,2SgSubj,3SgProxObj,Dub,Pos,mezhwaawaden,<ChCnj><<mizhw>>aawaden,GUESS
VTA,Pcp,VTA_Cw,mizho,mizhw1,3SgProxHead,2SgSubj,3SgProxObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_Cw,mizho,mizhw1,3SgProxHead,2SgSubj,3SgProxObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_Cw,mizho,mizhw1,3SgProxHead,2SgSubj,3SgProxObj,Neu,Neg,mezhwaasiwad,<ChCnj><<mizhw>>aasiwad,GUESS
VTA,Pcp,VTA_Cw,mizho,mizhw1,3SgProxHead,2SgSubj,3SgProxObj,Neu,Pos,mezhwad,<ChCnj><<mizhw>>ad,GUESS
VTA,Pcp,VTA_Cw,mizho,mizhw1,3SgProxHead,2SgSubj,3SgProxObj,Prt,Neg,mezhwaasiwadiban,<ChCnj><<mizhw>>aasiwadiban,GUESS
VTA,Pcp,VTA_Cw,mizho,mizhw1,3SgProxHead,2SgSubj,3SgProxObj,Prt,Pos,mezhwadiban,<ChCnj><<mizhw>>adiban,GUESS
VTA,Pcp,VTA_C,waabam,waabam,3SgProxHead,2SgSubj,3SgProxObj,Dub,Neg,wayaabamaasiwaawaden,<ChCnj><<waabam>>aasiwaawaden,GUESS
VTA,Pcp,VTA_C,waabam,waabam,3SgProxHead,2SgSubj,3SgProxObj,Dub,Pos,wayaabamaawaden,<ChCnj><<waabam>>aawaden,GUESS
VTA,Pcp,VTA_C,waabam,waabam,3SgProxHead,2SgSubj,3SgProxObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_C,waabam,waabam,3SgProxHead,2SgSubj,3SgProxObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_C,waabam,waabam,3SgProxHead,2SgSubj,3SgProxObj,Neu,Neg,wayaabamaasiwad,<ChCnj><<waabam>>aasiwad,GUESS
VTA,Pcp,VTA_C,waabam,waabam,3SgProxHead,2SgSubj,3SgProxObj,Neu,Pos,wayaabamad,<ChCnj><<waabam>>ad,GUESS
VTA,Pcp,VTA_C,waabam,waabam,3SgProxHead,2SgSubj,3SgProxObj,Prt,Neg,wayaabamaasiwadiban,<ChCnj><<waabam>>aasiwadiban,GUESS
VTA,Pcp,VTA_C,waabam,waabam,3SgProxHead,2SgSubj,3SgProxObj,Prt,Pos,wayaabamadiban,<ChCnj><<waabam>>adiban,GUESS
VTA,Pcp,VTA_s,mawadish,mawadis1,3SgProxHead,3PlObvSubj,3SgProxObj,Dub,Neg,mewadisigosiigwen,<ChCnj><<mawadis>>igosiigwen,GUESS
VTA,Pcp,VTA_s,mawadish,mawadis1,3SgProxHead,3PlObvSubj,3SgProxObj,Dub,Pos,mewadisigogwen,<ChCnj><<mawadis>>igogwen,GUESS
VTA,Pcp,VTA_s,mawadish,mawadis1,3SgProxHead,3PlObvSubj,3SgProxObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_s,mawadish,mawadis1,3SgProxHead,3PlObvSubj,3SgProxObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_s,mawadish,mawadis1,3SgProxHead,3PlObvSubj,3SgProxObj,Neu,Neg,mewadisigosig,<ChCnj><<mawadis>>igosig,RECONFIRM
VTA,Pcp,VTA_s,mawadish,mawadis1,3SgProxHead,3PlObvSubj,3SgProxObj,Neu,Pos,mewadisigod,<ChCnj><<mawadis>>igod,RECONFIRM
VTA,Pcp,VTA_s,mawadish,mawadis1,3SgProxHead,3PlObvSubj,3SgProxObj,Prt,Neg,mewadisigosigoban,<ChCnj><<mawadis>>igosigoban,GUESS
VTA,Pcp,VTA_s,mawadish,mawadis1,3SgProxHead,3PlObvSubj,3SgProxObj,Prt,Pos,mewadisigopan,<ChCnj><<mawadis>>igopan,GUESS
VTA,Pcp,VTA_n,miizh,miin1,3SgProxHead,3PlObvSubj,3SgProxObj,Dub,Neg,maanigosiigwen,<ChCnj><<miin>>igosiigwen,GUESS
VTA,Pcp,VTA_n,miizh,miin1,3SgProxHead,3PlObvSubj,3SgProxObj,Dub,Pos,maanigogwen,<ChCnj><<miin>>igogwen,GUESS
VTA,Pcp,VTA_n,miizh,miin1,3SgProxHead,3PlObvSubj,3SgProxObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_n,miizh,miin1,3SgProxHead,3PlObvSubj,3SgProxObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_n,miizh,miin1,3SgProxHead,3PlObvSubj,3SgProxObj,Neu,Neg,maanigosig,<ChCnj><<miin>>igosig,RECONFIRM
VTA,Pcp,VTA_n,miizh,miin1,3SgProxHead,3PlObvSubj,3SgProxObj,Neu,Pos,maanigod,<ChCnj><<miin>>igod,RECONFIRM
VTA,Pcp,VTA_n,miizh,miin1,3SgProxHead,3PlObvSubj,3SgProxObj,Prt,Neg,maanigosigoban,<ChCnj><<miin>>igosigoban,GUESS
VTA,Pcp,VTA_n,miizh,miin1,3SgProxHead,3PlObvSubj,3SgProxObj,Prt,Pos,maanigopan,<ChCnj><<miin>>igopan,GUESS
VTA,Pcp,VTA_aw,mikaw,mikaw,3SgProxHead,3PlObvSubj,3SgProxObj,Dub,Neg,mekaagosiigwen,<ChCnj><<mikaa>>gosiigwen,GUESS
VTA,Pcp,VTA_aw,mikaw,mikaw,3SgProxHead,3PlObvSubj,3SgProxObj,Dub,Pos,mekaagogwen,<ChCnj><<mikaa>>gogwen,GUESS
VTA,Pcp,VTA_aw,mikaw,mikaw,3SgProxHead,3PlObvSubj,3SgProxObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_aw,mikaw,mikaw,3SgProxHead,3PlObvSubj,3SgProxObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_aw,mikaw,mikaw,3SgProxHead,3PlObvSubj,3SgProxObj,Neu,Neg,mekaagosig,<ChCnj><<mikaa>>gosig,RECONFIRM
VTA,Pcp,VTA_aw,mikaw,mikaw,3SgProxHead,3PlObvSubj,3SgProxObj,Neu,Pos,mekaagod,<ChCnj><<mikaa>>god,RECONFIRM
VTA,Pcp,VTA_aw,mikaw,mikaw,3SgProxHead,3PlObvSubj,3SgProxObj,Prt,Neg,mekaagosigoban,<ChCnj><<mikaa>>gosigoban,GUESS
VTA,Pcp,VTA_aw,mikaw,mikaw,3SgProxHead,3PlObvSubj,3SgProxObj,Prt,Pos,mekaagopan,<ChCnj><<mikaa>>gopan,GUESS
VTA,Pcp,VTA_Cw,mizho,mizhw1,3SgProxHead,3PlObvSubj,3SgProxObj,Dub,Neg,mezhogosiigwen,<ChCnj><<mizho>>igosiigwen,GUESS
VTA,Pcp,VTA_Cw,mizho,mizhw1,3SgProxHead,3PlObvSubj,3SgProxObj,Dub,Pos,mezhogogwen,<ChCnj><<mizho>>igogwen,GUESS
VTA,Pcp,VTA_Cw,mizho,mizhw1,3SgProxHead,3PlObvSubj,3SgProxObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_Cw,mizho,mizhw1,3SgProxHead,3PlObvSubj,3SgProxObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_Cw,mizho,mizhw1,3SgProxHead,3PlObvSubj,3SgProxObj,Neu,Neg,mezhogosig,<ChCnj><<mizho>>igosig,RECONFIRM
VTA,Pcp,VTA_Cw,mizho,mizhw1,3SgProxHead,3PlObvSubj,3SgProxObj,Neu,Pos,mezhogod,<ChCnj><<mizho>>igod,RECONFIRM
VTA,Pcp,VTA_Cw,mizho,mizhw1,3SgProxHead,3PlObvSubj,3SgProxObj,Prt,Neg,mezhogosigoban,<ChCnj><<mizho>>igosigoban,GUESS
VTA,Pcp,VTA_Cw,mizho,mizhw1,3SgProxHead,3PlObvSubj,3SgProxObj,Prt,Pos,mezhogopan,<ChCnj><<mizho>>igopan,GUESS
VTA,Pcp,VTA_C,waabam,waabam,3SgProxHead,3PlObvSubj,3SgProxObj,Dub,Neg,wayaabamigosiigwen,<ChCnj><<waabam>>igosiigwen,GUESS
VTA,Pcp,VTA_C,waabam,waabam,3SgProxHead,3PlObvSubj,3SgProxObj,Dub,Pos,wayaabamigogwen,<ChCnj><<waabam>>igogwen,GUESS
VTA,Pcp,VTA_C,waabam,waabam,3SgProxHead,3PlObvSubj,3SgProxObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_C,waabam,waabam,3SgProxHead,3PlObvSubj,3SgProxObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_C,waabam,waabam,3SgProxHead,3PlObvSubj,3SgProxObj,Neu,Neg,wayaabamigosig,<ChCnj><<waabam>>igosig,RECONFIRM
VTA,Pcp,VTA_C,waabam,waabam,3SgProxHead,3PlObvSubj,3SgProxObj,Neu,Pos,wayaabamigod,<ChCnj><<waabam>>igod,RECONFIRM
VTA,Pcp,VTA_C,waabam,waabam,3SgProxHead,3PlObvSubj,3SgProxObj,Prt,Neg,wayaabamigosigoban,<ChCnj><<waabam>>igosigoban,GUESS
VTA,Pcp,VTA_C,waabam,waabam,3SgProxHead,3PlObvSubj,3SgProxObj,Prt,Pos,wayaabamigopan,<ChCnj><<waabam>>igopan,GUESS
VTA,Pcp,VTA_s,mawadish,mawadis1,3SgProxHead,3SgObvSubj,3SgProxObj,Dub,Neg,mewadisigosiigwen,<ChCnj><<mawadis>>igosiigwen,GUESS
VTA,Pcp,VTA_s,mawadish,mawadis1,3SgProxHead,3SgObvSubj,3SgProxObj,Dub,Pos,mewadisigogwen,<ChCnj><<mawadis>>igogwen,GUESS
VTA,Pcp,VTA_s,mawadish,mawadis1,3SgProxHead,3SgObvSubj,3SgProxObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_s,mawadish,mawadis1,3SgProxHead,3SgObvSubj,3SgProxObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_s,mawadish,mawadis1,3SgProxHead,3SgObvSubj,3SgProxObj,Neu,Neg,mewadisigosig,<ChCnj><<mawadis>>igosig,GUESS
VTA,Pcp,VTA_s,mawadish,mawadis1,3SgProxHead,3SgObvSubj,3SgProxObj,Neu,Pos,mewadisigod,<ChCnj><<mawadis>>igod,GUESS
VTA,Pcp,VTA_s,mawadish,mawadis1,3SgProxHead,3SgObvSubj,3SgProxObj,Prt,Neg,mewadisigosigoban,<ChCnj><<mawadis>>igosigoban,GUESS
VTA,Pcp,VTA_s,mawadish,mawadis1,3SgProxHead,3SgObvSubj,3SgProxObj,Prt,Pos,mewadisigopan,<ChCnj><<mawadis>>igopan,GUESS
VTA,Pcp,VTA_n,miizh,miin1,3SgProxHead,3SgObvSubj,3SgProxObj,Dub,Neg,maanigosiigwen,<ChCnj><<miin>>igosiigwen,GUESS
VTA,Pcp,VTA_n,miizh,miin1,3SgProxHead,3SgObvSubj,3SgProxObj,Dub,Pos,maanigogwen,<ChCnj><<miin>>igogwen,GUESS
VTA,Pcp,VTA_n,miizh,miin1,3SgProxHead,3SgObvSubj,3SgProxObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_n,miizh,miin1,3SgProxHead,3SgObvSubj,3SgProxObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_n,miizh,miin1,3SgProxHead,3SgObvSubj,3SgProxObj,Neu,Neg,maanigosig,<ChCnj><<miin>>igosig,GUESS
VTA,Pcp,VTA_n,miizh,miin1,3SgProxHead,3SgObvSubj,3SgProxObj,Neu,Pos,maanigod,<ChCnj><<miin>>igod,GUESS
VTA,Pcp,VTA_n,miizh,miin1,3SgProxHead,3SgObvSubj,3SgProxObj,Prt,Neg,maanigosigoban,<ChCnj><<miin>>igosigoban,GUESS
VTA,Pcp,VTA_n,miizh,miin1,3SgProxHead,3SgObvSubj,3SgProxObj,Prt,Pos,maanigopan,<ChCnj><<miin>>igopan,GUESS
VTA,Pcp,VTA_aw,mikaw,mikaw,3SgProxHead,3SgObvSubj,3SgProxObj,Dub,Neg,mekaagosiigwen,<ChCnj><<mikaa>>gosiigwen,GUESS
VTA,Pcp,VTA_aw,mikaw,mikaw,3SgProxHead,3SgObvSubj,3SgProxObj,Dub,Pos,mekaagogwen,<ChCnj><<mikaa>>gogwen,GUESS
VTA,Pcp,VTA_aw,mikaw,mikaw,3SgProxHead,3SgObvSubj,3SgProxObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_aw,mikaw,mikaw,3SgProxHead,3SgObvSubj,3SgProxObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_aw,mikaw,mikaw,3SgProxHead,3SgObvSubj,3SgProxObj,Neu,Neg,mekaagosig,<ChCnj><<mikaa>>gosig,GUESS
